customer_id,age,annual_income,total_purchases,first_purchase_date,product_category,product_category_diversity,loyalty_duration,customer_segment
925,62.92569943387264,126852.06674374934,5437.2173465313645,2020-07-13,Mobile,1,1590,3
926,22.15219642824338,52015.38521033942,7262.514917734176,2020-07-14,Mobile,1,1589,2
927,36.61617229092617,11742.811931341756,6816.108261903336,2020-07-15,Mobile,1,1588,3
928,50.658178125967815,67849.89445299724,4528.313539038331,2020-07-16,Home Appliance,1,1587,3
929,68.4828604385151,102523.99087496428,4825.869557519121,2020-07-17,TV,1,1586,3
930,44.01374608390518,123958.68635551484,7743.454300373096,2020-07-18,TV,1,1585,2
931,36.67200709960203,44261.260138689584,4488.141375953335,2020-07-19,Home Appliance,1,1584,3
932,73.21735604160885,87417.48058091305,5063.433137629793,2020-07-20,Electronics,1,1583,3
933,23.27979149375634,63367.23858049867,7857.57358271664,2020-07-21,TV,1,1582,2
934,12.017910650698774,72351.29114239661,12357.168433244016,2020-07-22,Electronics,1,1581,2
935,51.60021675079999,141108.58367542585,5262.333614087522,2020-07-23,TV,1,1580,3
936,37.46918663471083,37425.74179012117,5916.279660610935,2020-07-24,Electronics,1,1579,3
937,29.6815077430393,81343.49153736433,6725.17088195221,2020-07-25,Home Appliance,1,1578,2
938,55.6253467094903,86692.32929413582,7823.928515812679,2020-07-26,Mobile,1,1577,2
939,48.65701070656798,102144.65812348368,7343.787219046128,2020-07-27,Electronics,1,1576,2
940,36.538820538949075,77449.57883677239,3537.314196709057,2020-07-28,Mobile,1,1575,3
941,25.795434019936582,82701.26348760255,5422.687782427308,2020-07-29,Electronics,1,1574,1
942,58.08685992420217,65208.78581445522,7366.618317172436,2020-07-30,Electronics,1,1573,3
943,54.753017669379915,81728.17353112769,8560.59422861629,2020-07-31,Electronics,1,1572,2
944,43.51236204330926,66420.19311256474,4369.942842131137,2020-08-01,Electronics,1,1571,3
945,72.69955494071499,90539.29724640127,5363.2268822197075,2020-08-02,Electronics,1,1570,3
946,28.948728505107713,65759.74159890915,5644.007506181721,2020-08-03,Mobile,1,1569,3
947,22.117122436128916,84427.50984755467,4752.401772582768,2020-08-04,Electronics,1,1568,1
948,34.62137895178133,74268.42965787555,5300.418542022703,2020-08-05,Mobile,1,1567,3
949,44.31620975466753,103151.2562693042,1409.4345780364872,2020-08-06,Home Appliance,1,1566,3
950,48.65009173984038,73715.15691028784,15763.237154256656,2020-08-07,TV,1,1565,2
951,41.38145913215505,30674.188294827967,4285.564042754015,2020-08-08,Electronics,1,1564,3
952,50.28083094771445,106548.03751784979,4440.701057554852,2020-08-09,TV,1,1563,3
953,26.22690863714334,52356.69247843453,1947.1467078104354,2020-08-10,Mobile,1,1562,3
954,66.65646906109889,58655.8415337795,1773.6318237749324,2020-08-11,Home Appliance,1,1561,3
955,43.76773232411147,60108.4676489127,5824.433906612269,2020-08-12,Home Appliance,1,1560,3
956,61.75943747382192,109360.95232927043,7380.097139516074,2020-08-13,Home Appliance,1,1559,2
957,50.14088019566556,21608.14465053261,6776.414987517256,2020-08-14,TV,1,1558,3
958,51.85129828730676,153443.71334149985,3096.4551810914754,2020-08-15,Mobile,1,1557,3
959,53.546509203483055,101401.4202266513,6598.386625954612,2020-08-16,Electronics,1,1556,3
960,51.715628400259725,80580.97285322899,4407.927930471739,2020-08-17,Electronics,1,1555,3
961,54.64084139801316,73627.64998459283,3911.0210514756423,2020-08-18,Mobile,1,1554,3
962,64.93728795198646,82138.85187144142,2318.295864110228,2020-08-19,TV,1,1553,3
963,47.94781754552205,88028.06070948346,3286.777625377067,2020-08-20,Electronics,1,1552,3
964,55.63505636382769,91130.38964875143,5885.766088009331,2020-08-21,Mobile,1,1551,3
965,43.6539645856916,88890.11165008621,5396.634788124117,2020-08-22,Electronics,1,1550,3
966,66.6017582317421,77239.51703138123,5039.2134221541455,2020-08-23,Home Appliance,1,1549,3
967,34.85411546911095,70066.53949231685,1366.63155679318,2020-08-24,Electronics,1,1548,3
968,72.01410649366224,71218.1679086622,5062.9357710275535,2020-08-25,TV,1,1547,3
969,44.39763074033485,70127.29299118297,3511.906531408824,2020-08-26,Mobile,1,1546,3
970,23.538373468229278,103344.25242167662,5414.3334659187,2020-08-27,TV,1,1545,1
971,46.92156622366184,89838.91805702154,7930.035914144687,2020-08-28,Mobile,1,1544,2
972,34.78422513787679,1490.2841333929973,3763.815361780711,2020-08-29,Home Appliance,1,1543,3
973,57.60965323483086,91397.51941324402,4893.704021685299,2020-08-30,Mobile,1,1542,3
974,35.210640310464136,79868.40486796937,10614.078512873275,2020-08-31,Electronics,1,1541,2
975,38.307248501778304,74532.28108885257,5291.837807599839,2020-09-01,Electronics,1,1540,3
976,16.656889035817034,65287.03867277785,4618.703832341434,2020-09-02,Home Appliance,1,1539,1
977,38.21540521126385,103102.81799965035,3121.47211862544,2020-09-03,Mobile,1,1538,3
978,8.64181010056565,98688.16155307145,6680.651483684686,2020-09-04,Home Appliance,1,1537,1
979,21.24145764771415,55678.05830440977,2860.8394551472143,2020-09-05,Electronics,1,1536,3
980,56.40621984216446,85176.30717811338,8086.91618794145,2020-09-06,TV,1,1535,2
981,56.787002379762484,50708.58163646785,6254.900474266661,2020-09-07,Home Appliance,1,1534,3
982,51.38186342677447,40509.54588027674,3571.2301371714248,2020-09-08,TV,1,1533,3
983,30.495357853061805,59332.06938525087,3172.990237755338,2020-09-09,TV,1,1532,3
984,44.2843296578703,96559.83680956897,3210.3859583107114,2020-09-10,Mobile,1,1531,3
985,44.945961913641476,98828.12613440216,1791.0382966874465,2020-09-11,Home Appliance,1,1530,3
986,27.624529662111858,87827.13550243233,5761.229645641566,2020-09-12,TV,1,1529,1
987,67.55097452650726,93127.39467119993,1465.6009718969647,2020-09-13,TV,1,1528,3
988,58.16043435863507,87904.45717787396,4483.193278752462,2020-09-14,Mobile,1,1527,3
989,41.68553739255504,58962.96011942619,4349.411203286533,2020-09-15,Mobile,1,1526,3
990,45.40328758491796,85798.06361684852,3995.901177585691,2020-09-16,Electronics,1,1525,3
991,48.125742119213285,95010.23813069206,5743.41683530305,2020-09-17,TV,1,1524,3
992,14.373976973635642,93857.28324533935,3575.5133080779246,2020-09-18,Electronics,1,1523,1
993,41.29233926219105,104722.83428686607,5068.836571037183,2020-09-19,TV,1,1522,3
994,34.77023628003302,92707.5961800266,8086.199708922436,2020-09-20,Electronics,1,1521,2
995,29.975699851576266,83786.20518853958,6050.9126163994815,2020-09-21,Mobile,1,1520,3
996,40.78349560671067,101753.75595791069,3831.243415842245,2020-09-22,Home Appliance,1,1519,3
997,71.96529790274283,74336.9685187735,4683.710518713922,2020-09-23,Mobile,1,1518,3
998,54.61264291900515,52953.13371930705,3998.0153779000602,2020-09-24,Electronics,1,1517,3
999,36.432315153258045,70923.3259014059,4320.587978151483,2020-09-25,Electronics,1,1516,3
1000,53.58874172034238,56377.433879838776,5139.998779086845,2020-09-26,Home Appliance,1,1515,3
